'Total Nacional,Comunidades y Ciudades Autónomas,Provincias,Régimen y estado,Periodo,Total
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda libre,2012.0,1.710
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda libre,2011.0,1.510
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda libre,2010.0,1.903
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda libre,2009.0,2.003
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda libre,2008.0,2.238
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda libre,2007.0,3.353
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2023.0,458
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2022.0,633
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2021.0,627
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2020.0,1.060
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2019.0,568
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2018.0,671
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2017.0,430
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2016.0,505
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2015.0,446
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2014.0,511
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2013.0,1.045
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2012.0,1.247
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2011.0,1.726
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2010.0,2.532
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2009.0,1.124
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2008.0,1.494
'Total Nacional,16 País Vasco,01 Araba/Álava,Vivienda protegida,2007.0,1.598
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2023.0,10.585
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2022.0,12.615
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2021.0,11.136
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2020.0,8.856
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2019.0,10.199
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2018.0,10.507
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2017.0,9.185
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2016.0,8.452
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2015.0,7.813
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2014.0,5.804
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2013.0,5.247
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2012.0,5.227
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2011.0,7.466
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2010.0,9.557
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2009.0,7.642
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2008.0,9.495
'Total Nacional,16 País Vasco,48 Bizkaia,Viviendas: Total,2007.0,13.274
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2023.0,1.727
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2022.0,2.029
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2021.0,1.873
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2020.0,1.540
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2019.0,1.674
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2018.0,1.681
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2017.0,1.468
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2016.0,1.745
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2015.0,1.952
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2014.0,1.668
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2013.0,2.037
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2012.0,2.139
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2011.0,2.684
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2010.0,3.012
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2009.0,3.316
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2008.0,4.003
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda nueva,2007.0,5.115
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2023.0,8.858
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2022.0,10.586
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2021.0,9.263
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2020.0,7.316
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2019.0,8.525
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2018.0,8.826
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2017.0,7.717
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2016.0,6.707
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2015.0,5.861
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2014.0,4.136
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2013.0,3.210
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2012.0,3.088
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2011.0,4.782
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2010.0,6.545
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2009.0,4.326
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2008.0,5.492
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda usada,2007.0,8.159
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2023.0,9.800
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2022.0,11.594
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2021.0,10.373
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2020.0,8.115
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2019.0,9.313
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2018.0,9.808
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2017.0,8.382
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2016.0,7.437
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2015.0,6.439
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2014.0,5.171
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2013.0,4.417
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2012.0,4.369
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2011.0,6.733
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2010.0,8.711
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2009.0,6.607
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2008.0,8.574
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda libre,2007.0,11.924
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2023.0,785
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2022.0,1.021
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2021.0,763
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2020.0,741
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2019.0,886
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2018.0,699
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2017.0,803
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2016.0,1.015
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2015.0,1.374
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2014.0,633
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2013.0,830
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2012.0,858
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2011.0,733
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2010.0,846
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2009.0,1.035
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2008.0,921
'Total Nacional,16 País Vasco,48 Bizkaia,Vivienda protegida,2007.0,1.350
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2023.0,7.026
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2022.0,7.194
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2021.0,7.065
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2020.0,5.646
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2019.0,7.197
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2018.0,6.567
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2017.0,5.795
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2016.0,5.293
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2015.0,4.523
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2014.0,4.000
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2013.0,3.251
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2012.0,4.145
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2011.0,4.749
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2010.0,5.224
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2009.0,4.547
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2008.0,5.940
'Total Nacional,16 País Vasco,20 Gipuzkoa,Viviendas: Total,2007.0,7.915
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2023.0,1.205
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2022.0,1.004
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2021.0,1.102
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2020.0,1.077
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2019.0,1.531
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2018.0,1.450
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2017.0,1.386
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2016.0,1.344
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2015.0,947
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2014.0,1.322
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2013.0,1.316
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2012.0,1.612
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2011.0,2.059
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2010.0,2.473
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2009.0,2.489
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2008.0,3.113
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda nueva,2007.0,3.774
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2023.0,5.821
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2022.0,6.190
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2021.0,5.963
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2020.0,4.569
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2019.0,5.666
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2018.0,5.117
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2017.0,4.409
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2016.0,3.949
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2015.0,3.576
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2014.0,2.678
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2013.0,1.935
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2012.0,2.533
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2011.0,2.690
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2010.0,2.751
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2009.0,2.058
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2008.0,2.827
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda usada,2007.0,4.141
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2023.0,6.381
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2022.0,6.756
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2021.0,6.724
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2020.0,5.240
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2019.0,6.761
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2018.0,6.220
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2017.0,5.445
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2016.0,4.613
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2015.0,3.981
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2014.0,3.228
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2013.0,2.650
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2012.0,3.281
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2011.0,3.847
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2010.0,4.633
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2009.0,3.538
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2008.0,4.992
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda libre,2007.0,7.149
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2023.0,645
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2022.0,438
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2021.0,341
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2020.0,406
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2019.0,436
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2018.0,347
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2017.0,350
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2016.0,680
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2015.0,542
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2014.0,772
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2013.0,601
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2012.0,864
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2011.0,902
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2010.0,591
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2009.0,1.009
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2008.0,948
'Total Nacional,16 País Vasco,20 Gipuzkoa,Vivienda protegida,2007.0,766
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2023.0,4.072
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2022.0,4.966
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2021.0,4.433
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2020.0,3.214
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2019.0,3.716
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2018.0,3.599
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2017.0,3.027
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2016.0,2.701
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2015.0,2.561
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2014.0,2.249
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2013.0,3.023
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2012.0,2.998
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2011.0,3.227
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2010.0,3.914
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2009.0,4.931
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2008.0,5.627
'Total Nacional,"17 Rioja',' La",,Viviendas: Total,2007.0,7.516
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2023.0,593
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2022.0,792
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2021.0,917
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2020.0,657
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2019.0,786
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2018.0,755
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2017.0,568
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2016.0,639
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2015.0,811
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2014.0,926
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2013.0,1.755
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2012.0,1.573
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2011.0,1.410
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2010.0,2.083
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2009.0,3.202
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2008.0,3.028
'Total Nacional,"17 Rioja',' La",,Vivienda nueva,2007.0,2.911
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2023.0,3.479
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2022.0,4.174
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2021.0,3.516
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2020.0,2.557
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2019.0,2.930
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2018.0,2.844
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2017.0,2.459
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2016.0,2.062
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2015.0,1.750
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2014.0,1.323
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2013.0,1.268
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2012.0,1.425
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2011.0,1.817
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2010.0,1.831
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2009.0,1.729
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2008.0,2.599
'Total Nacional,"17 Rioja',' La",,Vivienda usada,2007.0,4.605
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2023.0,3.730
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2022.0,4.597
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2021.0,4.048
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2020.0,2.891
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2019.0,3.217
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2018.0,3.222
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2017.0,2.640
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2016.0,2.347
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2015.0,2.144
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2014.0,1.921
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2013.0,2.775
'Total Nacional,"17 Rioja',' La",,Vivienda libre,2012.0,2.545
